order_id,dark_store_id,customer_zone,order_timestamp,delivery_timestamp,product_category,quantity_ordered,out_of_stock_flag
1967125,Chennai_DS_8,Zone_B,2025-09-28 12:18:00,2025-09-28 12:34:00,Personal Care,10,0
1967126,Bengluru_DS_9,Zone_A,2025-09-28 12:19:00,2025-09-28 12:34:00,Household,5,0
1967127,Kolkata_DS_0,Zone_B,2025-09-28 12:20:00,2025-09-28 12:28:00,Beverages,2,0
1967128,Gurgaon_DS_1,Zone_A,2025-09-28 12:21:00,2025-09-28 12:34:00,Household,7,0
1967129,Chennai_DS_2,Zone_B,2025-09-28 12:22:00,2025-09-28 12:38:00,Fruits & Vegetables,3,0
1967130,Amritsar_DS_3,Zone_B,2025-09-28 12:23:00,2025-09-28 12:43:00,Snacks,4,0
1967131,Hyderabad_DS_4,Zone_D,2025-09-28 12:24:00,2025-09-28 12:39:00,Groceries,4,0
1967132,Mumbai_DS_5,Zone_D,2025-09-28 12:25:00,2025-09-28 12:44:00,Groceries,18,0
1967133,Chennai_DS_6,Zone_B,2025-09-28 12:26:00,2025-09-28 12:40:00,Snacks,7,0
1967134,Mumbai_DS_7,Zone_D,2025-09-28 12:27:00,2025-09-28 12:49:00,Beverages,14,0
1967136,Mumbai_DS_8,Zone_C,2025-09-28 12:28:00,2025-09-28 12:51:00,Snacks,3,0
1967137,Delhi_DS_9,Zone_B,2025-09-28 12:29:00,2025-09-28 12:34:00,Household,1,0
1967138,Mumbai_DS_0,Zone_C,2025-09-28 12:30:00,2025-09-28 12:42:00,Snacks,3,0
1967139,Haridwar_DS_1,Zone_A,2025-09-28 12:31:00,2025-09-28 12:57:00,Personal Care,4,0
1967140,Jaipur_DS_2,Zone_D,2025-09-28 12:32:00,2025-09-28 12:52:00,Beverages,13,0
1967141,Mumbai_DS_3,Zone_D,2025-09-28 12:33:00,2025-09-28 12:39:00,Personal Care,17,0
1967142,Delhi_DS_4,Zone_C,2025-09-28 12:34:00,2025-09-28 12:39:00,Snacks,2,0
1967143,Haridwar_DS_5,Zone_B,2025-09-28 12:35:00,2025-09-28 13:05:00,Personal Care,3,0
1967144,Chennai_DS_6,Zone_A,2025-09-28 12:36:00,2025-09-28 12:47:00,Household,18,0
1967145,Bengluru_DS_7,Zone_B,2025-09-28 12:37:00,2025-09-28 12:52:00,Household,3,0
1967146,Hyderabad_DS_8,Zone_C,2025-09-28 12:38:00,2025-09-28 12:50:00,Fruits & Vegetables,19,0
1967147,Gurgaon_DS_9,Zone_D,2025-09-28 12:39:00,2025-09-28 12:48:00,Dairy,6,0
1967148,Gurgaon_DS_0,Zone_A,2025-09-28 12:40:00,2025-09-28 13:00:00,Personal Care,14,0
1967149,Haridwar_DS_1,Zone_B,2025-09-28 12:41:00,2025-09-28 13:20:00,Groceries,11,0
1967150,Haridwar_DS_2,Zone_A,2025-09-28 12:42:00,2025-09-28 13:10:00,Personal Care,4,0
1967151,Bengluru_DS_3,Zone_D,2025-09-28 12:43:00,2025-09-28 12:53:00,Household,3,0
1967152,Delhi_DS_4,Zone_C,2025-09-28 12:44:00,2025-09-28 12:49:00,Personal Care,19,0
1967153,Jaipur_DS_5,Zone_C,2025-09-28 12:45:00,2025-09-28 13:05:00,Beverages,15,0
1967154,Bengluru_DS_6,Zone_B,2025-09-28 12:46:00,2025-09-28 13:00:00,Beverages,10,0
1967155,Haridwar_DS_7,Zone_D,2025-09-28 12:47:00,2025-09-28 13:10:00,Beverages,4,0
1967157,Kolkata_DS_8,Zone_C,2025-09-28 12:48:00,2025-09-28 13:07:00,Snacks,2,0
1967158,Noida_DS_9,Zone_C,2025-09-28 12:49:00,2025-09-28 12:54:00,Groceries,14,0
1967159,Delhi_DS_0,Zone_A,2025-09-28 12:50:00,2025-09-28 13:01:00,Personal Care,7,0
1967160,Chennai_DS_1,Zone_A,2025-09-28 12:51:00,2025-09-28 13:02:00,Snacks,11,0
1967161,Jaipur_DS_2,Zone_D,2025-09-28 12:52:00,2025-09-28 13:16:00,Snacks,10,0
1967162,Kolkata_DS_3,Zone_D,2025-09-28 12:53:00,2025-09-28 13:08:00,Snacks,14,0
1967163,Gurgaon_DS_4,Zone_A,2025-09-28 12:54:00,2025-09-28 13:09:00,Household,13,0
1967164,Kolkata_DS_5,Zone_C,2025-09-28 12:55:00,2025-09-28 13:15:00,Snacks,8,0
1967166,Amritsar_DS_6,Zone_A,2025-09-28 12:56:00,2025-09-28 13:11:00,Snacks,10,0
1967168,Mumbai_DS_7,Zone_C,2025-09-28 12:57:00,2025-09-28 13:13:00,Personal Care,3,0
1967169,Haridwar_DS_8,Zone_A,2025-09-28 12:58:00,2025-09-28 13:26:00,Groceries,13,0
1967170,Jaipur_DS_9,Zone_A,2025-09-28 12:59:00,2025-09-28 13:21:00,Dairy,1,0
1967171,Gurgaon_DS_0,Zone_C,2025-09-28 13:00:00,2025-09-28 13:20:00,Personal Care,17,0
1967172,Haridwar_DS_1,Zone_B,2025-09-28 13:01:00,2025-09-28 13:25:00,Fruits & Vegetables,14,0
1967173,Delhi_DS_2,Zone_D,2025-09-28 13:02:00,2025-09-28 13:07:00,Dairy,2,0
1967175,Pune_DS_3,Zone_B,2025-09-28 13:03:00,2025-09-28 13:17:00,Household,3,0
1967177,Haridwar_DS_4,Zone_D,2025-09-28 13:04:00,2025-09-28 13:36:00,Household,13,0
1967178,Noida_DS_5,Zone_C,2025-09-28 13:05:00,2025-09-28 13:26:00,Personal Care,11,0
1967179,Gurgaon_DS_6,Zone_A,2025-09-28 13:06:00,2025-09-28 13:27:00,Fruits & Vegetables,1,0
1967180,Amritsar_DS_7,Zone_D,2025-09-28 13:07:00,2025-09-28 13:22:00,Beverages,18,0
1967181,Chennai_DS_8,Zone_C,2025-09-28 13:08:00,2025-09-28 13:25:00,Groceries,4,0
1967182,Gurgaon_DS_9,Zone_B,2025-09-28 13:09:00,2025-09-28 13:26:00,Dairy,19,0
1967183,Amritsar_DS_0,Zone_A,2025-09-28 13:10:00,2025-09-28 13:30:00,Fruits & Vegetables,1,0
1967184,Haridwar_DS_1,Zone_B,2025-09-28 13:11:00,2025-09-28 13:39:00,Groceries,10,0
1967185,Mumbai_DS_2,Zone_C,2025-09-28 13:12:00,2025-09-28 13:31:00,Personal Care,2,0
1967186,Bengluru_DS_3,Zone_D,2025-09-28 13:13:00,2025-09-28 13:28:00,Snacks,9,0
1967187,Bengluru_DS_4,Zone_B,2025-09-28 13:14:00,2025-09-28 13:33:00,Fruits & Vegetables,8,0
1967188,Haridwar_DS_5,Zone_D,2025-09-28 13:15:00,2025-09-28 13:38:00,Snacks,2,0
1967189,Noida_DS_6,Zone_A,2025-09-28 13:16:00,2025-09-28 13:34:00,Groceries,13,0
1967190,Chennai_DS_7,Zone_A,2025-09-28 13:17:00,2025-09-28 13:37:00,Groceries,13,0
1967191,Noida_DS_8,Zone_C,2025-09-28 13:18:00,2025-09-28 13:37:00,Snacks,15,1
1967192,Bengluru_DS_9,Zone_B,2025-09-28 13:19:00,2025-09-28 13:32:00,Beverages,19,0
1967193,Pune_DS_0,Zone_D,2025-09-28 13:20:00,2025-09-28 13:33:00,Personal Care,9,0
1967194,Amritsar_DS_1,Zone_A,2025-09-28 13:21:00,2025-09-28 13:35:00,Household,17,0
1967195,Haridwar_DS_2,Zone_A,2025-09-28 13:22:00,2025-09-28 13:56:00,Dairy,16,0
1967196,Delhi_DS_3,Zone_A,2025-09-28 13:23:00,2025-09-28 13:28:00,Household,18,0
1967197,Haridwar_DS_4,Zone_D,2025-09-28 13:24:00,2025-09-28 13:55:00,Snacks,4,1
1967198,Chennai_DS_5,Zone_B,2025-09-28 13:25:00,2025-09-28 13:41:00,Personal Care,7,0
1967199,Bengluru_DS_6,Zone_B,2025-09-28 13:26:00,2025-09-28 13:40:00,Fruits & Vegetables,19,0
1967200,Gurgaon_DS_7,Zone_D,2025-09-28 13:27:00,2025-09-28 13:41:00,Groceries,8,0
1967201,Chennai_DS_8,Zone_B,2025-09-28 13:28:00,2025-09-28 13:46:00,Groceries,19,1
1967202,Bengluru_DS_9,Zone_D,2025-09-28 13:29:00,2025-09-28 13:40:00,Household,1,0
1967203,Delhi_DS_0,Zone_A,2025-09-28 13:30:00,2025-09-28 13:39:00,Dairy,9,0
1967204,Pune_DS_1,Zone_D,2025-09-28 13:31:00,2025-09-28 13:46:00,Snacks,8,0
1967205,Hyderabad_DS_2,Zone_D,2025-09-28 13:32:00,2025-09-28 13:51:00,Beverages,7,0
1967206,Noida_DS_3,Zone_C,2025-09-28 13:33:00,2025-09-28 13:44:00,Snacks,18,1
1967207,Amritsar_DS_4,Zone_B,2025-09-28 13:34:00,2025-09-28 13:55:00,Beverages,9,0
1967208,Gurgaon_DS_5,Zone_C,2025-09-28 13:35:00,2025-09-28 13:53:00,Snacks,5,0
1967209,Mumbai_DS_6,Zone_D,2025-09-28 13:36:00,2025-09-28 13:55:00,Groceries,14,0
1967210,Amritsar_DS_7,Zone_C,2025-09-28 13:37:00,2025-09-28 13:52:00,Household,19,0
1967211,Noida_DS_8,Zone_D,2025-09-28 13:38:00,2025-09-28 13:44:00,Personal Care,9,0
1967212,Hyderabad_DS_9,Zone_C,2025-09-28 13:39:00,2025-09-28 13:56:00,Personal Care,16,0
1967215,Chennai_DS_0,Zone_C,2025-09-28 13:40:00,2025-09-28 13:57:00,Snacks,15,0
1967216,Kolkata_DS_1,Zone_A,2025-09-28 13:41:00,2025-09-28 13:57:00,Fruits & Vegetables,5,0
1967217,Pune_DS_2,Zone_B,2025-09-28 13:42:00,2025-09-28 13:58:00,Personal Care,12,0
1967218,Hyderabad_DS_3,Zone_A,2025-09-28 13:43:00,2025-09-28 14:05:00,Household,13,0
1967219,Kolkata_DS_4,Zone_B,2025-09-28 13:44:00,2025-09-28 13:57:00,Household,3,0
1967220,Amritsar_DS_5,Zone_D,2025-09-28 13:45:00,2025-09-28 14:06:00,Dairy,17,0
1967221,Mumbai_DS_6,Zone_C,2025-09-28 13:46:00,2025-09-28 13:57:00,Groceries,2,0
1967222,Delhi_DS_7,Zone_A,2025-09-28 13:47:00,2025-09-28 13:52:00,Fruits & Vegetables,13,0
1967223,Haridwar_DS_8,Zone_D,2025-09-28 13:48:00,2025-09-28 14:15:00,Snacks,12,0
1967224,Chennai_DS_9,Zone_A,2025-09-28 13:49:00,2025-09-28 14:15:00,Household,4,0
1967225,Amritsar_DS_0,Zone_C,2025-09-28 13:50:00,2025-09-28 14:11:00,Beverages,7,0
1967226,Chennai_DS_1,Zone_D,2025-09-28 13:51:00,2025-09-28 14:08:00,Groceries,19,0
1967227,Bengluru_DS_2,Zone_A,2025-09-28 13:52:00,2025-09-28 14:04:00,Groceries,16,0
1967228,Jaipur_DS_3,Zone_B,2025-09-28 13:53:00,2025-09-28 14:13:00,Snacks,16,0
1967229,Amritsar_DS_4,Zone_A,2025-09-28 13:54:00,2025-09-28 14:11:00,Dairy,19,0
1967230,Bengluru_DS_5,Zone_D,2025-09-28 13:55:00,2025-09-28 14:10:00,Beverages,14,0
1967231,Bengluru_DS_6,Zone_A,2025-09-28 13:56:00,2025-09-28 14:13:00,Beverages,12,0
1967232,Pune_DS_7,Zone_A,2025-09-28 13:57:00,2025-09-28 14:15:00,Personal Care,14,1
1967233,Bengluru_DS_8,Zone_D,2025-09-28 13:58:00,2025-09-28 14:14:00,Dairy,7,0
1967234,Haridwar_DS_9,Zone_C,2025-09-28 13:59:00,2025-09-28 14:26:00,Dairy,5,0
1967235,Jaipur_DS_0,Zone_D,2025-09-28 14:00:00,2025-09-28 14:27:00,Household,6,0
1967236,Delhi_DS_1,Zone_B,2025-09-28 14:01:00,2025-09-28 14:06:00,Snacks,3,0
1967237,Kolkata_DS_2,Zone_B,2025-09-28 14:02:00,2025-09-28 14:22:00,Beverages,5,0
1967238,Amritsar_DS_3,Zone_B,2025-09-28 14:03:00,2025-09-28 14:16:00,Snacks,10,0
1967239,Jaipur_DS_4,Zone_A,2025-09-28 14:04:00,2025-09-28 14:35:00,Groceries,8,0
1967240,Haridwar_DS_5,Zone_D,2025-09-28 14:05:00,2025-09-28 14:37:00,Fruits & Vegetables,3,0
1967241,Gurgaon_DS_6,Zone_B,2025-09-28 14:06:00,2025-09-28 14:18:00,Groceries,4,0
1967242,Kolkata_DS_7,Zone_D,2025-09-28 14:07:00,2025-09-28 14:14:00,Beverages,8,0
1967243,Pune_DS_8,Zone_D,2025-09-28 14:08:00,2025-09-28 14:29:00,Personal Care,14,0
1967244,Chennai_DS_9,Zone_B,2025-09-28 14:09:00,2025-09-28 14:34:00,Groceries,4,0
1967245,Pune_DS_0,Zone_A,2025-09-28 14:10:00,2025-09-28 14:28:00,Groceries,12,1
1967247,Delhi_DS_1,Zone_C,2025-09-28 14:11:00,2025-09-28 14:16:00,Groceries,2,1
1967248,Chennai_DS_2,Zone_D,2025-09-28 14:12:00,2025-09-28 14:33:00,Fruits & Vegetables,8,0
1967249,Mumbai_DS_3,Zone_C,2025-09-28 14:13:00,2025-09-28 14:30:00,Household,18,0
1967250,Kolkata_DS_4,Zone_A,2025-09-28 14:14:00,2025-09-28 14:21:00,Household,7,0
1967251,Kolkata_DS_5,Zone_C,2025-09-28 14:15:00,2025-09-28 14:33:00,Dairy,13,0
1967252,Bengluru_DS_6,Zone_C,2025-09-28 14:16:00,2025-09-28 14:30:00,Dairy,19,0
1967253,Noida_DS_7,Zone_B,2025-09-28 14:17:00,2025-09-28 14:35:00,Personal Care,8,0
1967254,Jaipur_DS_8,Zone_A,2025-09-28 14:18:00,2025-09-28 14:42:00,Snacks,2,0
1967255,Mumbai_DS_9,Zone_A,2025-09-28 14:19:00,2025-09-28 14:40:00,Beverages,6,0
1967256,Amritsar_DS_0,Zone_D,2025-09-28 14:20:00,2025-09-28 14:33:00,Fruits & Vegetables,12,0
1967257,Bengluru_DS_1,Zone_A,2025-09-28 14:21:00,2025-09-28 14:38:00,Personal Care,17,0
1967258,Mumbai_DS_2,Zone_C,2025-09-28 14:22:00,2025-09-28 14:50:00,Fruits & Vegetables,11,0
1967259,Mumbai_DS_3,Zone_C,2025-09-28 14:23:00,2025-09-28 14:38:00,Personal Care,11,0
1967260,Amritsar_DS_4,Zone_B,2025-09-28 14:24:00,2025-09-28 14:45:00,Dairy,5,0
1967261,Jaipur_DS_5,Zone_B,2025-09-28 14:25:00,2025-09-28 14:50:00,Groceries,12,0
1967262,Haridwar_DS_6,Zone_C,2025-09-28 14:26:00,2025-09-28 14:51:00,Dairy,8,0
1967263,Noida_DS_7,Zone_B,2025-09-28 14:27:00,2025-09-28 14:43:00,Snacks,12,0
1967265,Delhi_DS_8,Zone_B,2025-09-28 14:28:00,2025-09-28 14:37:00,Dairy,4,0
1967266,Kolkata_DS_9,Zone_B,2025-09-28 14:29:00,2025-09-28 14:50:00,Snacks,13,0
1967267,Delhi_DS_0,Zone_D,2025-09-28 14:30:00,2025-09-28 14:35:00,Dairy,10,0
1967268,Amritsar_DS_1,Zone_C,2025-09-28 14:31:00,2025-09-28 14:50:00,Household,5,0
1967269,Jaipur_DS_2,Zone_B,2025-09-28 14:32:00,2025-09-28 14:45:00,Household,15,0
1967270,Gurgaon_DS_3,Zone_C,2025-09-28 14:33:00,2025-09-28 14:55:00,Personal Care,17,0
1967271,Chennai_DS_4,Zone_B,2025-09-28 14:34:00,2025-09-28 14:49:00,Fruits & Vegetables,19,0
1967272,Hyderabad_DS_5,Zone_D,2025-09-28 14:35:00,2025-09-28 14:50:00,Snacks,12,0
1967273,Bengluru_DS_6,Zone_A,2025-09-28 14:36:00,2025-09-28 14:52:00,Dairy,17,0
1967274,Pune_DS_7,Zone_A,2025-09-28 14:37:00,2025-09-28 14:53:00,Groceries,19,0
1967275,Pune_DS_8,Zone_B,2025-09-28 14:38:00,2025-09-28 15:05:00,Personal Care,5,0
1967276,Bengluru_DS_9,Zone_B,2025-09-28 14:39:00,2025-09-28 15:00:00,Groceries,16,0
1967277,Bengluru_DS_0,Zone_C,2025-09-28 14:40:00,2025-09-28 14:46:00,Dairy,9,0
1967279,Hyderabad_DS_1,Zone_C,2025-09-28 14:41:00,2025-09-28 14:52:00,Beverages,13,0
1967280,Haridwar_DS_2,Zone_D,2025-09-28 14:42:00,2025-09-28 15:07:00,Dairy,11,0
1967281,Bengluru_DS_3,Zone_B,2025-09-28 14:43:00,2025-09-28 14:59:00,Personal Care,17,0
1967282,Jaipur_DS_4,Zone_B,2025-09-28 14:44:00,2025-09-28 15:08:00,Dairy,8,0
1967283,Haridwar_DS_5,Zone_A,2025-09-28 14:45:00,2025-09-28 15:13:00,Snacks,1,0
1967284,Noida_DS_6,Zone_D,2025-09-28 14:46:00,2025-09-28 14:55:00,Personal Care,5,0
1967285,Haridwar_DS_7,Zone_C,2025-09-28 14:47:00,2025-09-28 15:08:00,Dairy,10,0
1967286,Kolkata_DS_8,Zone_B,2025-09-28 14:48:00,2025-09-28 14:55:00,Groceries,6,1
1967287,Delhi_DS_9,Zone_D,2025-09-28 14:49:00,2025-09-28 14:54:00,Fruits & Vegetables,19,0
1967288,Chennai_DS_0,Zone_C,2025-09-28 14:50:00,2025-09-28 15:06:00,Household,2,0
1967289,Pune_DS_1,Zone_D,2025-09-28 14:51:00,2025-09-28 15:01:00,Dairy,14,0
1967290,Delhi_DS_2,Zone_D,2025-09-28 14:52:00,2025-09-28 14:57:00,Groceries,6,0
1967291,Delhi_DS_3,Zone_D,2025-09-28 14:53:00,2025-09-28 15:03:00,Household,4,0
1967292,Haridwar_DS_4,Zone_C,2025-09-28 14:54:00,2025-09-28 15:30:00,Household,12,0
1967293,Mumbai_DS_5,Zone_B,2025-09-28 14:55:00,2025-09-28 15:09:00,Beverages,9,0
1967294,Gurgaon_DS_6,Zone_C,2025-09-28 14:56:00,2025-09-28 15:09:00,Groceries,8,0
1967295,Jaipur_DS_7,Zone_D,2025-09-28 14:57:00,2025-09-28 15:24:00,Snacks,17,0
1967296,Noida_DS_8,Zone_D,2025-09-28 14:58:00,2025-09-28 15:18:00,Personal Care,7,0
1967297,Kolkata_DS_9,Zone_C,2025-09-28 14:59:00,2025-09-28 15:19:00,Groceries,9,0
1967298,Hyderabad_DS_0,Zone_C,2025-09-28 15:00:00,2025-09-28 15:19:00,Snacks,7,0
1967299,Mumbai_DS_1,Zone_D,2025-09-28 15:01:00,2025-09-28 15:20:00,Household,12,0
1967300,Jaipur_DS_2,Zone_C,2025-09-28 15:02:00,2025-09-28 15:23:00,Beverages,7,0
1967301,Mumbai_DS_3,Zone_B,2025-09-28 15:03:00,2025-09-28 15:13:00,Snacks,7,0
1967302,Noida_DS_4,Zone_D,2025-09-28 15:04:00,2025-09-28 15:16:00,Household,3,0
1967303,Mumbai_DS_5,Zone_A,2025-09-28 15:05:00,2025-09-28 15:20:00,Snacks,1,1
1967304,Chennai_DS_6,Zone_D,2025-09-28 15:06:00,2025-09-28 15:19:00,Personal Care,10,0
1967305,Haridwar_DS_7,Zone_A,2025-09-28 15:07:00,2025-09-28 15:37:00,Fruits & Vegetables,14,1
1967306,Gurgaon_DS_8,Zone_C,2025-09-28 15:08:00,2025-09-28 15:24:00,Beverages,4,0
1967307,Haridwar_DS_9,Zone_C,2025-09-28 15:09:00,2025-09-28 15:30:00,Groceries,8,0
1967308,Mumbai_DS_0,Zone_A,2025-09-28 15:10:00,2025-09-28 15:35:00,Dairy,7,0
1967310,Kolkata_DS_1,Zone_C,2025-09-28 15:11:00,2025-09-28 15:33:00,Snacks,17,1
1967311,Amritsar_DS_2,Zone_B,2025-09-28 15:12:00,2025-09-28 15:30:00,Household,1,0
1967312,Jaipur_DS_3,Zone_A,2025-09-28 15:13:00,2025-09-28 15:41:00,Dairy,6,0
1967314,Kolkata_DS_4,Zone_A,2025-09-28 15:14:00,2025-09-28 15:29:00,Snacks,1,0
1967315,Jaipur_DS_5,Zone_A,2025-09-28 15:15:00,2025-09-28 15:35:00,Personal Care,8,0
1967317,Chennai_DS_6,Zone_B,2025-09-28 15:16:00,2025-09-28 15:35:00,Dairy,9,0
1967319,Noida_DS_7,Zone_D,2025-09-28 15:17:00,2025-09-28 15:37:00,Groceries,18,0
1967320,Noida_DS_8,Zone_D,2025-09-28 15:18:00,2025-09-28 15:40:00,Groceries,18,0
1967321,Hyderabad_DS_9,Zone_C,2025-09-28 15:19:00,2025-09-28 15:45:00,Groceries,3,0
1967322,Amritsar_DS_0,Zone_C,2025-09-28 15:20:00,2025-09-28 15:35:00,Beverages,16,0
1967323,Haridwar_DS_1,Zone_C,2025-09-28 15:21:00,2025-09-28 15:53:00,Snacks,4,0
1967324,Haridwar_DS_2,Zone_C,2025-09-28 15:22:00,2025-09-28 15:47:00,Household,4,0
1967326,Mumbai_DS_3,Zone_B,2025-09-28 15:23:00,2025-09-28 15:42:00,Dairy,3,0
1967327,Chennai_DS_4,Zone_D,2025-09-28 15:24:00,2025-09-28 15:46:00,Beverages,13,0
1967328,Bengluru_DS_5,Zone_C,2025-09-28 15:25:00,2025-09-28 15:51:00,Fruits & Vegetables,2,0
1967329,Delhi_DS_6,Zone_B,2025-09-28 15:26:00,2025-09-28 15:32:00,Dairy,11,0
1967330,Delhi_DS_7,Zone_B,2025-09-28 15:27:00,2025-09-28 15:32:00,Dairy,4,0
1967331,Gurgaon_DS_8,Zone_D,2025-09-28 15:28:00,2025-09-28 15:34:00,Household,19,0
1967332,Haridwar_DS_9,Zone_D,2025-09-28 15:29:00,2025-09-28 16:01:00,Snacks,5,0
1967333,Delhi_DS_0,Zone_D,2025-09-28 15:30:00,2025-09-28 15:35:00,Fruits & Vegetables,4,0
1967334,Bengluru_DS_1,Zone_D,2025-09-28 15:31:00,2025-09-28 15:49:00,Dairy,16,0
1967335,Amritsar_DS_2,Zone_C,2025-09-28 15:32:00,2025-09-28 15:47:00,Personal Care,14,0
1967336,Noida_DS_3,Zone_D,2025-09-28 15:33:00,2025-09-28 15:45:00,Household,1,0
1967337,Delhi_DS_4,Zone_B,2025-09-28 15:34:00,2025-09-28 15:39:00,Groceries,3,0
1967338,Mumbai_DS_5,Zone_D,2025-09-28 15:35:00,2025-09-28 15:55:00,Beverages,13,0
1967339,Noida_DS_6,Zone_D,2025-09-28 15:36:00,2025-09-28 15:51:00,Fruits & Vegetables,2,0
1967340,Noida_DS_7,Zone_A,2025-09-28 15:37:00,2025-09-28 15:54:00,Snacks,10,0
1967341,Gurgaon_DS_8,Zone_A,2025-09-28 15:38:00,2025-09-28 15:52:00,Beverages,5,0
1967342,Gurgaon_DS_9,Zone_B,2025-09-28 15:39:00,2025-09-28 15:46:00,Groceries,13,0
1967343,Mumbai_DS_0,Zone_C,2025-09-28 15:40:00,2025-09-28 15:54:00,Personal Care,4,0
1967344,Gurgaon_DS_1,Zone_B,2025-09-28 15:41:00,2025-09-28 16:00:00,Groceries,13,0
1967345,Delhi_DS_2,Zone_A,2025-09-28 15:42:00,2025-09-28 15:48:00,Household,2,0
1967346,Pune_DS_3,Zone_A,2025-09-28 15:43:00,2025-09-28 16:02:00,Fruits & Vegetables,7,1
1967347,Amritsar_DS_4,Zone_A,2025-09-28 15:44:00,2025-09-28 15:59:00,Personal Care,7,0
1967348,Delhi_DS_5,Zone_D,2025-09-28 15:45:00,2025-09-28 16:01:00,Personal Care,17,0
1967349,Gurgaon_DS_6,Zone_C,2025-09-28 15:46:00,2025-09-28 15:57:00,Snacks,9,0
1967350,Noida_DS_7,Zone_C,2025-09-28 15:47:00,2025-09-28 16:06:00,Personal Care,7,0
1967351,Hyderabad_DS_8,Zone_D,2025-09-28 15:48:00,2025-09-28 16:05:00,Groceries,5,0
1967352,Kolkata_DS_9,Zone_B,2025-09-28 15:49:00,2025-09-28 16:03:00,Snacks,17,0
1967353,Chennai_DS_0,Zone_A,2025-09-28 15:50:00,2025-09-28 16:04:00,Fruits & Vegetables,19,0
1967354,Kolkata_DS_1,Zone_D,2025-09-28 15:51:00,2025-09-28 16:07:00,Fruits & Vegetables,8,0
1967355,Amritsar_DS_2,Zone_B,2025-09-28 15:52:00,2025-09-28 16:09:00,Groceries,2,0
1967356,Amritsar_DS_3,Zone_C,2025-09-28 15:53:00,2025-09-28 16:07:00,Fruits & Vegetables,17,0
1967357,Delhi_DS_4,Zone_B,2025-09-28 15:54:00,2025-09-28 16:01:00,Household,18,0
1967358,Kolkata_DS_5,Zone_B,2025-09-28 15:55:00,2025-09-28 16:16:00,Groceries,16,0
1967359,Kolkata_DS_6,Zone_D,2025-09-28 15:56:00,2025-09-28 16:13:00,Snacks,11,1
1967360,Chennai_DS_7,Zone_A,2025-09-28 15:57:00,2025-09-28 16:02:00,Snacks,18,0
1967361,Jaipur_DS_8,Zone_A,2025-09-28 15:58:00,2025-09-28 16:15:00,Dairy,11,0
1967362,Noida_DS_9,Zone_A,2025-09-28 15:59:00,2025-09-28 16:05:00,Snacks,5,0
1967363,Mumbai_DS_0,Zone_B,2025-09-28 16:00:00,2025-09-28 16:18:00,Groceries,13,0
1967364,Hyderabad_DS_1,Zone_B,2025-09-28 16:01:00,2025-09-28 16:21:00,Snacks,19,0
1967365,Hyderabad_DS_2,Zone_B,2025-09-28 16:02:00,2025-09-28 16:17:00,Beverages,7,0
1967366,Mumbai_DS_3,Zone_C,2025-09-28 16:03:00,2025-09-28 16:28:00,Snacks,16,1
1967367,Jaipur_DS_4,Zone_A,2025-09-28 16:04:00,2025-09-28 16:25:00,Household,2,0
1967368,Mumbai_DS_5,Zone_A,2025-09-28 16:05:00,2025-09-28 16:29:00,Personal Care,6,0
1967369,Kolkata_DS_6,Zone_A,2025-09-28 16:06:00,2025-09-28 16:19:00,Dairy,16,0
1967370,Amritsar_DS_7,Zone_C,2025-09-28 16:07:00,2025-09-28 16:24:00,Beverages,14,0
1967371,Jaipur_DS_8,Zone_B,2025-09-28 16:08:00,2025-09-28 16:30:00,Household,18,0
1967372,Haridwar_DS_9,Zone_A,2025-09-28 16:09:00,2025-09-28 16:36:00,Beverages,1,0
1967373,Chennai_DS_0,Zone_B,2025-09-28 16:10:00,2025-09-28 16:28:00,Beverages,11,0
1967375,Gurgaon_DS_1,Zone_D,2025-09-28 16:11:00,2025-09-28 16:31:00,Dairy,18,0
1967376,Chennai_DS_2,Zone_D,2025-09-28 16:12:00,2025-09-28 16:29:00,Household,10,0
1967377,Jaipur_DS_3,Zone_C,2025-09-28 16:13:00,2025-09-28 16:32:00,Dairy,11,0
1967378,Amritsar_DS_4,Zone_A,2025-09-28 16:14:00,2025-09-28 16:39:00,Fruits & Vegetables,18,1
1967379,Pune_DS_5,Zone_D,2025-09-28 16:15:00,2025-09-28 16:20:00,Snacks,9,0
1967380,Jaipur_DS_6,Zone_A,2025-09-28 16:16:00,2025-09-28 16:36:00,Fruits & Vegetables,18,0
1967381,Hyderabad_DS_7,Zone_A,2025-09-28 16:17:00,2025-09-28 16:42:00,Fruits & Vegetables,3,0
1967382,Gurgaon_DS_8,Zone_A,2025-09-28 16:18:00,2025-09-28 16:29:00,Groceries,16,0
1967383,Noida_DS_9,Zone_A,2025-09-28 16:19:00,2025-09-28 16:31:00,Beverages,13,0
1967384,Kolkata_DS_0,Zone_A,2025-09-28 16:20:00,2025-09-28 16:35:00,Groceries,15,0
1967385,Gurgaon_DS_1,Zone_A,2025-09-28 16:21:00,2025-09-28 16:41:00,Household,8,0
1967386,Jaipur_DS_2,Zone_D,2025-09-28 16:22:00,2025-09-28 16:38:00,Beverages,13,0
1967387,Mumbai_DS_3,Zone_C,2025-09-28 16:23:00,2025-09-28 16:43:00,Dairy,18,0
1967388,Haridwar_DS_4,Zone_B,2025-09-28 16:24:00,2025-09-28 16:51:00,Fruits & Vegetables,17,0
1967389,Hyderabad_DS_5,Zone_A,2025-09-28 16:25:00,2025-09-28 16:42:00,Household,2,0
